7.268685152524053,5.376181293498675
4.305895359647283,5.949351521624013
5.038183105983422,5.936941079444969
7.472772148816292,5.168403543681022
6.294955305118788,5.404686717599698
5.634975750091548,5.731178960833565
5.553511994659504,5.573037618443847
4.83662451006388,5.647567474259462
6.178051661244097,5.553464771017764
5.249899607998626,5.846191100090747
6.724850090107388,5.34499467244766
4.611412322400787,5.866065934917496
6.117493968046037,5.488703787791689
6.982104908021495,5.399417576484704
5.379177563362603,5.747016895587278
6.520129175447202,5.56802724372171
5.996860405491935,5.630478321637489
5.536771605480515,5.820737494108774
5.658505417805967,5.55691362739042
7.167577238573073,5.26341792305824
6.09478004873318,5.746545649897827
6.811881093894757,5.466487395126843
6.6215416455448,5.32362921719092
6.329526093320075,5.380901609125086
7.918062509982351,5.129396221875749
3.952131211758725,6.04541951074386
4.295473963483593,5.93994617033108
4.734808462058461,5.945324943709736
7.111044557633231,5.346683195855388
6.266946347226684,5.545154318574914
5.939633979049364,5.624836665880759
5.109417177239648,5.707905244797472
4.892144355557832,5.84890933900391
5.976427821166306,5.47908947059973
5.543902629628902,5.431497479457841
6.443251792323428,5.285980087444671
8.469978037002361,4.935073839905821
8.887557406427188,4.96773567466642
4.382049375418288,5.649302917161717
4.475193721277981,5.833856222968606
5.013410620027248,5.881893503410997
6.631038311938402,5.437948446308372
6.571149050844027,5.274061180166245
7.858563582295428,5.190443314292296
6.993446837309635,5.203952650714005
6.791757729969556,5.222745355072222
4.404191858575792,5.942025753769178
5.290649754449845,5.682235098351615
6.021080080045473,5.527372003403768
6.58950944111058,5.477608283906553
